article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
651300005,651300,Dawna dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,7,Medium,2,Blue,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,Short dress in a patterned viscose weave with short sleeves and a round neckline with an opening and covered button at the back of the neck. Unlined.
651456015,651456,2- PACK,255,T-shirt,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved tops in organic cotton jersey with a round neckline.
651649002,651649,Jay Cotton Trousers,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Suit trousers in a stretch cotton weave with a concealed hook-and-eye fastener, zip fly, side pockets, jetted back pockets and legs with creases. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
651697001,651697,Godis,258,Blouse,Garment Upper body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Off-the-shoulder blouse in woven fabric with an elasticated top with a small frill trim, narrow tie-top shoulder straps and short, wide sleeves."
652142002,652142,Dora lace thong,286,Underwear bottom,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear","Lace thong briefs with a low waist, lined gusset, wide sides and string back."
652214003,652214,MC Drums tweed,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1929,Outwear,A,Ladieswear,1,Ladieswear,2,H&M+,1007,Outdoor,"Short jacket in a textured weave with raw, frayed edges, front pockets and no buttons. Lined."
653229002,653229,Rowan skinny,272,Trousers,Garment Lower body,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Suit trousers in a stretch cotton weave with an extended waistband, zip fly and button, diagonal side pockets, jetted back pockets and legs with creases. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
653229002,653229,Rowan skinny,272,Trousers,Garment Lower body,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Suit trousers in a stretch cotton weave with an extended waistband, zip fly and button, diagonal side pockets, jetted back pockets and legs with creases. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
653275008,653275,Correy tee.,255,T-shirt,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,Short-sleeved sports top in fast-drying functional fabric. Some of the polyester content of the top is recycled.
653291003,653291,Cedric Blouse,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Long-sleeved blouse in woven fabric with frill details, a small stand-up collar and buttons down the front. Long sleeves and buttoned cuffs with narrow frill trims."
653335001,653335,Whiskey Dress,265,Dress,Garment Full body,1010001,All over pattern,23,Dark Yellow,2,Medium Dusty,13,Brown,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Shirt dress in soft viscose twill with a collar, button placket, long sleeves with elasticated cuffs, a gathered seam at the waist and a gently flared skirt. Longer at the back. Unlined."
653664007,653664,Bootylicious Top,298,Bikini top,Swimwear,1010017,Stripe,13,Beige,2,Medium Dusty,1,Mole,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini top with wide shoulder straps and a wide elasticated hem. No fasteners.
654100001,654100,Flirty Enya necklace RT,77,Necklace,Accessories,1010016,Solid,82,Turquoise,7,Medium,7,Turquoise,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Three-strand neckline of thin metal chains decorated with small plastic beads and round pendants. Adjustable length, 45-53 cm."
654383001,654383,mik 1pk,306,Bra,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre bra with underwired, moulded, lightly padded cups that shape the bust and provide good support. Wide, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
655267003,655267,Vera Trs (J),296,Pyjama bottom,Nightwear,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Pyjama bottoms in fleece with a ribbed elasticated drawstring waist and ribbed hems.
655403004,655403,Tiger jumper BRO,252,Sweater,Garment Upper body,1010016,Solid,23,Dark Yellow,4,Dark,8,Yellow,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Jumper knitted in a soft wool blend with low dropped shoulders, long, wide sleeves and ribbing around the neckline, cuffs and hem."
655784001,655784,Noa skinny trouser,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Trousers in stretch twill with a high, elasticated waist and a concealed zip in one side. Fake welt pockets at the back and slim legs with creases and short slits at the hems."
655784001,655784,Noa skinny trouser,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Trousers in stretch twill with a high, elasticated waist and a concealed zip in one side. Fake welt pockets at the back and slim legs with creases and short slits at the hems."
655784001,655784,Noa skinny trouser,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Trousers in stretch twill with a high, elasticated waist and a concealed zip in one side. Fake welt pockets at the back and slim legs with creases and short slits at the hems."
656031003,656031,Eden Hipster Ch. Poppy Mid,286,Underwear bottom,Underwear,1010016,Solid,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace with a mid waist, lined gusset, wide sides and medium coverage at the back with decorative straps."
656059003,656059,BYRON STRUCTURE SWEATER,252,Sweater,Garment Upper body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear,"Long-sleeved jumper in a soft, textured-knit cotton blend with ribbing around the neckline, cuffs and hem."
656121006,656121,Akoni Shoe,89,Other shoe,Shoes,1010024,Chambray,13,Beige,1,Dusty Light,1,Mole,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Derby shoes with decorative welt seams and open lacing at the front. Rubber soles. Heel approx. 1 cm.
656213001,656213,Emma Body,283,Underwear body,Underwear,1010021,Lace,53,Dark Pink,2,Medium Dusty,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Body in lace and mesh with a deep V-neck at the front, narrow adjustable shoulder straps that cross at the back, a lined gusset and string back."
656304004,656304,Bahamas jumpsuit,268,Dungarees,Garment Full body,1010001,All over pattern,71,Light Blue,1,Dusty Light,2,Blue,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Playsuit in a softly draping viscose weave with a deep V-neck with ties at the front, and an opening at the back with a button at the back of the neck. Wide, 3/4-length sleeves, a narrow elasticated seam at the waist and lace trims around the sleeves and hems. Unlined."
656497004,656497,CASSIM ROLLNECK,252,Sweater,Garment Upper body,1010010,Melange,17,Yellowish Brown,2,Medium Dusty,13,Brown,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear,"Jumper in soft, fine-knit cotton with a ribbed polo neck, long sleeves and ribbing at the cuffs and hem."
656686002,656686,Gary,263,Coat,Garment Upper body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Double-breasted coat in an Italian wool blend with notch lapels, buttons at the front, welt side pockets, one inner pocket and a single back vent. Lined. The wool content of the coat is recycled."
656686002,656686,Gary,263,Coat,Garment Upper body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Double-breasted coat in an Italian wool blend with notch lapels, buttons at the front, welt side pockets, one inner pocket and a single back vent. Lined. The wool content of the coat is recycled."
656707004,656707,Cersei parka,262,Jacket,Garment Upper body,1010001,All over pattern,19,Greenish Khaki,4,Dark,20,Khaki green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short jacket in patterned cotton twill with a collar and concealed buttons down the front. Flap chest pockets with a button, welt side pockets and long sleeves with shaping seams and a button at the cuffs. Unlined."
656707004,656707,Cersei parka,262,Jacket,Garment Upper body,1010001,All over pattern,19,Greenish Khaki,4,Dark,20,Khaki green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short jacket in patterned cotton twill with a collar and concealed buttons down the front. Flap chest pockets with a button, welt side pockets and long sleeves with shaping seams and a button at the cuffs. Unlined."
656719003,656719,Serpente HW slim trouser,272,Trousers,Garment Lower body,1010004,Check,83,Dark Turquoise,4,Dark,19,Green,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Tailored trousers in a stretch weave with two press-studs at the waist and a zip fly. Zipped front pockets, fake welt back pockets and slim, straight legs."
656719004,656719,Serpente HW slim trouser,272,Trousers,Garment Lower body,1010004,Check,6,Light Grey,1,Dusty Light,12,Grey,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Tailored trousers in a stretch weave with two press-studs at the waist and a zip fly. Zipped front pockets, fake welt back pockets and slim, straight legs."
656719005,656719,Serpente HW slim trouser,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Tailored trousers in a stretch weave with two press-studs at the waist and a zip fly. Zipped front pockets, fake welt back pockets and slim, straight legs."
656763006,656763,Kajsa HW,274,Shorts,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Shorts in woven fabric with a high, elasticated paper bag waist and detachable tie belt. Side pockets, fly with a concealed zip, and short, wide legs."
656996001,656996,Girona semi-open,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Imitation suede ankle boots with pointed toes, open sides and a loop at the back. Covered heels 5.5 cm."
657287004,657287,Dawn padded Tshirt,306,Bra,Underwear,1010016,Solid,53,Dark Pink,4,Dark,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","T-shirt bra in jersey with underwired, moulded, padded cups that provide good support. Adjustable shoulder straps and a fastening at the back. The polyamide content of the bra is recycled."
657291004,657291,Dawn magnolia thong,286,Underwear bottom,Underwear,1010016,Solid,53,Dark Pink,4,Dark,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in microfibre and mesh with a low waist, decorative straps at the top, a lined gusset, narrow sides and string back. The briefs are made partly from recycled polyamide."
657308002,657308,Lattice Dress,265,Dress,Garment Full body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Calf-length dress in a cotton weave with broderie anglaise. V-neck front and back, short, flounced sleeves and a concealed zip in one side. Gathered seam at the waist and a gently flared skirt with a wide flounce at the hem. Lined."
657497004,657497,Bellini price CF,252,Sweater,Garment Upper body,1010014,Placement print,42,Red,7,Medium,18,Red,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Shorter top in soft sweatshirt fabric with long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
657510001,657510,LS MCLAREN BODY,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Fitted body in jersey containing glittery threads with long sleeves and a deep neckline at the back with tabs and a concealed hook-and-eye fastening at the back of the neck. Press-studs at the crotch.
657512002,657512,LS SNIPE,252,Sweater,Garment Upper body,1010009,Glittering/Metallic,7,Grey,1,Dusty Light,12,Grey,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Fitted mesh top with long sleeves.
658030006,658030,Push Up Jegging L.W,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeggings in washed, stretch denim with a low waist, zip fly and button, and skinny legs. Push up – denim with a superstretch function that showcases the body’s physique."
658030011,658030,Push Up Jegging L.W,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,4,Dark,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeggings in washed, stretch denim with a low waist, zip fly and button, and skinny legs. Push up – denim with a superstretch function that showcases the body’s physique."
658030011,658030,Push Up Jegging L.W,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,4,Dark,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeggings in washed, stretch denim with a low waist, zip fly and button, and skinny legs. Push up – denim with a superstretch function that showcases the body’s physique."
658030016,658030,Push Up Jegging L.W,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeggings in washed, stretch denim with a low waist, zip fly and button, and skinny legs. Push up – denim with a superstretch function that showcases the body’s physique."
658183002,658183,BOOGIE hooded tee,255,T-shirt,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Wide sports top in fast-drying functional fabric with mesh sections, a hood, short cap sleeves and a drawstring at the hem."
658298001,658298,Skirt Mini,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"5-pocket skirt in washed denim with a high waist, button fly and frayed, raw-edge hem."
658298001,658298,Skirt Mini,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"5-pocket skirt in washed denim with a high waist, button fly and frayed, raw-edge hem."
658298006,658298,Skirt Mini(1),275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket skirt in washed denim with a high waist, button fly and frayed, raw-edge hem."
658298007,658298,Skirt Mini,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"5-pocket skirt in washed denim with a high waist, button fly and frayed, raw-edge hem."
659132017,659132,ED Nora tee,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,T-shirt in soft slub jersey made from a modal and cotton blend. Short sleeves with sewn-in turn-ups and a rounded hem.
